portfolio_id,date,portfolio_value,return_percentage,benchmark_return,net_inflows,net_outflows
6240,2023-05-31,63870.72,6.04,6.97,9663.46,18925.24
9866,2023-10-18,5041.41,11.51,12.41,10581.13,5954.96
1763,2023-10-26,400887.8,-5.39,-4.4,18728.34,5100.19
5390,2023-04-04,162476.22,1.66,1.78,341.79,4767.09
7049,2024-01-19,449256.38,0.6,0.49,15905.98,3687.61
6416,2023-12-14,327117.69,-9.47,-9.34,19162.85,7786.56
5646,2023-02-10,238260.43,7.95,9.52,5750.05,6948.03
1719,2023-08-04,472734.73,15.71,16.95,8708.18,6422.61
6297,2024-09-03,314489.5,18.63,16.01,15904.37,18369.21
3300,2022-09-28,148550.27,8.03,9.03,402.1,9715.08
8661,2024-05-05,186102.71,-0.07,-0.06,16307.58,6367.91
5390,2022-12-02,355240.92,-9.79,-9.96,13446.77,12603.43
4355,2023-12-28,273542.48,10.32,11.09,781.18,10507.45
6416,2023-02-15,348206.33,14.86,15.99,6338.62,17693.81
1763,2022-10-04,169262.02,5.15,4.5,9226.09,15200.79
3558,2024-04-22,141888.72,-4.56,-3.66,2185.72,2348.4
8355,2024-02-28,85513.83,17.0,17.35,13044.22,8574.87
3258,2023-02-15,29816.57,-2.93,-2.37,15849.82,11817.38
8907,2023-02-05,14563.55,-0.8,-0.92,8895.12,10776.6
5705,2024-08-10,291000.81,-8.11,-9.45,3681.94,14827.51
5007,2023-11-29,351324.64,6.09,5.4,5903.26,19519.18
1029,2024-02-07,78113.57,-2.59,-2.13,17940.24,6457.52
1029,2023-06-15,47876.2,7.71,8.85,12332.98,15876.92
3120,2023-09-06,297917.01,-0.07,-0.08,12491.88,5502.81
2159,2024-05-19,487956.49,18.87,20.44,9761.25,17604.42
5631,2023-08-20,107822.32,-7.36,-8.08,11519.45,2206.92
9525,2023-01-28,235430.86,18.32,18.91,2373.35,11922.7
8069,2023-05-12,239123.28,2.81,2.52,18322.7,14770.57
2344,2023-06-25,199821.25,-4.73,-3.89,8501.23,75.3
2697,2024-06-30,209923.69,6.92,7.88,2360.94,380.66
3877,2024-08-05,102367.73,0.86,0.87,13476.91,6694.16
2598,2024-03-07,420990.68,14.43,15.59,16747.33,19936.87
7747,2024-07-31,104007.63,4.87,4.68,7953.1,9785.01
7747,2024-05-30,55524.69,4.41,4.64,14534.74,313.4
1784,2023-10-25,480610.41,-8.72,-9.15,8531.07,8865.6
7046,2023-11-24,277533.17,-1.22,-1.26,15045.8,183.4
6750,2023-02-20,255050.47,8.49,8.0,4085.21,17785.11
8371,2024-05-31,426425.05,14.16,13.18,5868.86,6107.68
6263,2023-08-29,15826.82,-8.21,-6.78,3585.33,1398.85
1483,2023-04-17,300957.61,-0.72,-0.81,19508.15,11623.63
8853,2024-01-13,47093.43,-8.21,-8.85,13022.31,1033.33
1726,2023-01-13,413146.32,16.55,16.57,19430.6,8229.9
7983,2023-04-03,45934.57,5.02,5.2,14819.29,3876.59
9044,2023-09-04,467409.68,10.03,10.08,3682.38,18377.17
3877,2023-01-02,322953.94,4.36,4.84,16660.07,15226.95
7983,2022-11-21,350783.12,9.79,9.25,15697.24,19394.54
4771,2024-07-15,116503.04,19.86,23.66,13588.13,10228.63
8503,2022-11-25,185685.5,17.62,18.68,18269.63,6087.08
2720,2024-02-10,419090.91,-9.36,-8.2,19019.66,11437.81
2598,2023-02-03,63175.42,-7.28,-7.64,19168.96,1920.33
7270,2024-08-11,18108.54,3.49,4.18,5213.35,14257.96
8582,2022-10-31,252383.8,11.18,9.93,13760.94,7989.58
3877,2024-09-03,458643.76,18.31,20.27,10887.3,8033.66
5646,2023-03-18,47132.6,-1.8,-1.64,10185.46,14566.34
5431,2023-05-31,48391.0,15.38,15.66,7423.16,6699.49
3758,2022-09-29,347735.52,6.14,7.2,19208.5,15176.79
7858,2024-03-05,111585.97,-5.45,-5.26,302.98,2847.03
5663,2022-10-03,305229.92,2.79,3.26,3311.19,17889.15
4566,2023-10-17,396765.39,14.01,16.73,7198.63,7301.09
1138,2024-07-10,53354.35,15.9,16.9,1313.3,8830.1
4993,2023-07-03,283893.37,-2.79,-2.84,10997.83,17787.66
7976,2023-01-13,82716.31,5.85,5.93,194.72,15262.55
1475,2023-12-26,342149.97,0.42,0.41,8349.82,10492.82
8853,2022-11-28,439073.18,-6.37,-5.25,2929.7,12207.01
1666,2024-08-02,369322.5,18.07,15.66,253.69,19165.55
1770,2023-02-21,372297.0,9.34,9.74,19612.99,18037.24
8313,2023-12-30,187296.23,3.4,3.69,11091.03,4527.35
2474,2022-10-10,401617.66,-8.9,-10.61,2612.87,12862.36
6070,2024-09-04,104836.26,15.55,18.46,3225.08,6015.4
5559,2022-11-05,78007.13,19.6,22.99,4273.92,4943.45
9063,2024-04-08,300699.91,-8.36,-8.64,168.87,7186.95
8313,2022-11-14,167323.83,-8.8,-9.57,5739.88,10655.44
8977,2022-12-28,275207.5,-5.26,-4.48,16822.33,4059.03
7046,2024-06-28,131230.27,9.65,8.67,17180.99,7492.81
8582,2023-05-23,112021.89,-7.78,-6.79,11382.15,9109.38
4919,2023-09-05,277906.05,16.37,15.79,6819.79,682.76
4119,2023-08-06,253472.97,19.35,22.87,1377.17,15827.27
1726,2024-02-14,178468.91,9.97,11.03,17551.75,6445.66
8582,2023-01-05,478531.33,13.07,11.95,5916.01,6076.84
8069,2023-05-21,498652.69,-6.82,-6.7,17154.47,9692.72
8975,2023-11-05,236833.9,17.0,14.23,14429.36,1200.16
3302,2022-11-01,307057.94,1.58,1.7,10193.52,18567.54
3574,2024-03-06,384223.37,7.16,6.11,8808.76,4344.37
6655,2023-12-07,484104.29,8.09,8.53,8021.49,8.59
8234,2023-04-03,182910.63,15.45,15.24,12103.13,7782.15
8313,2023-06-05,49973.65,-1.02,-1.18,7309.11,184.2
1558,2024-04-10,173343.04,17.93,18.22,11290.49,19819.06
1726,2024-07-20,432288.05,-0.3,-0.35,11004.09,17710.36
9834,2023-05-31,14316.83,-1.69,-1.82,4832.88,17396.29
6369,2023-03-04,269726.16,10.28,8.5,15960.45,5903.76
2439,2023-06-25,76511.72,-9.2,-10.53,6768.8,11796.5
7046,2024-09-16,495102.61,17.67,18.01,7620.77,5455.59
7582,2024-04-04,142656.84,-1.26,-1.39,18769.9,2302.02
7581,2024-06-18,9799.3,16.04,13.48,11789.16,13039.4
3900,2022-11-15,490327.41,19.6,18.99,3023.32,12703.81
8616,2023-06-25,370843.93,-1.39,-1.39,12135.98,14097.12
4957,2023-01-14,378476.69,7.7,6.77,1318.37,3676.37
7948,2024-04-29,431659.23,-0.71,-0.68,11245.31,18917.97
1719,2023-04-11,182710.4,-8.47,-7.26,11320.84,13087.6
9525,2024-04-24,380527.31,4.92,4.33,9000.27,588.25
9834,2024-08-09,226512.76,-0.91,-1.02,1309.73,19940.31
7159,2022-10-18,102962.38,3.33,3.3,4185.53,15698.65
1471,2023-10-31,364628.69,18.94,19.29,12864.53,9862.4
2235,2022-12-08,18322.58,0.37,0.37,9402.79,7758.72
9116,2024-06-18,56390.38,8.91,10.15,8642.43,7215.25
2079,2023-06-23,364126.62,0.82,0.97,15702.04,6958.01
3574,2024-05-30,468903.19,6.51,7.34,9071.9,18419.21
5933,2024-05-13,75131.67,6.23,6.08,11751.45,10122.15
6263,2023-12-13,90115.38,8.75,8.58,14305.82,19723.73
3778,2024-09-05,58681.6,4.15,4.04,8289.38,17038.04
4355,2023-05-08,113758.35,2.93,3.17,8589.84,17686.75
9063,2023-11-06,460437.98,5.87,5.18,1414.99,17832.57
4957,2024-07-19,469719.84,4.02,4.3,3563.34,17652.78
6070,2023-11-03,463755.42,5.21,4.79,7712.32,17569.3
8996,2023-12-12,121689.1,-0.03,-0.03,3494.36,9619.65
9566,2024-06-21,92808.45,-9.02,-7.3,6686.46,10865.19
5007,2023-03-13,190587.81,2.0,1.86,6373.62,10761.47
2439,2024-08-15,494895.69,9.68,8.39,18910.1,14618.73
8582,2023-03-06,410246.82,1.37,1.49,5788.44,19962.91
6263,2024-07-03,146287.2,1.01,0.89,1756.62,18505.11
1475,2023-02-19,142930.67,-3.17,-2.92,16137.38,6237.08
4700,2023-03-18,165961.85,8.2,9.55,3726.23,7286.91
2448,2023-03-09,349594.92,-6.88,-6.81,5790.65,15936.59
7071,2024-05-16,103969.66,-7.58,-7.04,8869.59,9281.92
2697,2023-01-03,160330.3,8.72,9.6,6134.24,16303.39
1719,2023-10-24,280222.42,18.11,14.83,171.6,10859.14
4355,2023-10-14,403686.39,10.62,10.69,13120.32,17431.5
3120,2024-04-18,43532.91,10.67,11.59,5989.72,19485.98
8002,2024-07-29,120114.74,13.61,13.8,13953.03,3313.02
3574,2023-06-13,54420.14,19.4,22.29,2419.6,13222.96
9116,2024-07-30,9271.75,15.06,16.62,19856.34,2452.44
8353,2024-06-19,339881.81,7.45,7.6,12540.77,19618.02
9751,2023-08-25,490672.31,-1.53,-1.42,7772.62,7468.58
5227,2023-12-03,474074.89,14.78,12.12,937.04,17150.21
3574,2023-07-06,436374.12,12.71,11.63,8027.68,7036.6
3900,2023-05-19,449682.12,4.37,3.71,3294.94,16540.32
4390,2023-08-26,475604.8,0.64,0.61,9381.09,1909.42
5792,2023-05-20,134995.42,-8.32,-7.38,1365.08,19102.66
2720,2023-11-04,17021.91,3.73,3.95,192.76,930.95
4566,2023-02-16,66053.1,-6.06,-5.42,13424.64,9119.11
2131,2022-11-15,459688.74,19.16,18.28,3740.79,803.5
2363,2023-06-04,406198.47,-7.28,-7.51,12003.22,7117.29
1719,2023-09-15,118643.81,-8.11,-9.64,3297.75,19523.47
2697,2022-10-25,285294.91,10.34,9.17,6412.6,10172.0
3900,2024-05-20,488799.77,-4.99,-4.08,496.2,6749.47
7602,2023-03-04,52830.4,-5.01,-5.02,15402.37,9431.23
2159,2023-01-11,147540.94,-8.59,-8.36,18467.32,4380.56
4862,2023-01-11,26496.91,17.33,16.46,14901.71,13468.0
4430,2023-10-01,75153.07,-6.03,-5.07,1142.29,2452.17
1932,2024-08-19,413157.5,6.12,6.74,18134.76,10023.14
4948,2023-03-12,68414.98,5.32,4.26,1530.54,15581.03
5431,2024-07-27,433464.57,6.53,5.65,10795.63,3676.9
5158,2023-05-03,441476.23,11.74,9.87,14685.55,13704.57
6240,2024-07-26,208747.73,0.58,0.67,13974.14,7812.22
3120,2023-11-03,193090.31,9.33,9.84,11857.64,15783.5
5158,2024-05-11,221763.9,-5.05,-4.2,9793.39,453.97
6536,2023-01-19,77717.12,11.52,9.8,8580.9,9193.14
1280,2024-06-06,392127.71,-3.09,-3.25,12545.64,3699.34
7027,2024-07-21,254602.96,2.43,1.99,13875.51,15281.42
1138,2023-09-18,465744.34,-3.88,-4.6,9519.1,10099.73
1558,2023-05-18,14433.93,17.4,15.93,596.26,11073.43
5318,2023-05-06,134001.03,4.98,4.7,7081.93,8126.39
3302,2024-02-07,278796.56,8.27,9.26,6604.33,9111.22
1475,2023-03-02,450942.3,-0.23,-0.19,8207.52,1653.4
7983,2024-01-31,398220.51,18.73,22.1,210.74,18908.7
6369,2023-02-23,45983.36,10.72,11.53,3903.16,12987.16
1475,2024-07-06,61642.4,-2.43,-2.86,19406.02,8663.54
4119,2023-05-04,447199.29,12.25,12.53,14891.35,6590.06
8661,2024-02-24,68856.56,12.04,13.79,13298.97,460.06
8355,2023-01-04,203207.9,8.74,8.12,18924.97,9536.11
4716,2023-01-07,445989.54,19.21,17.24,3203.91,10078.26
9751,2023-01-15,230943.61,13.83,15.16,6270.36,17540.76
9525,2023-09-18,456457.29,16.13,14.44,5501.63,6283.63
8661,2024-05-05,383566.63,-9.82,-9.45,10253.57,1205.54
2235,2024-06-26,372966.4,-1.96,-2.34,15180.19,7256.66
5227,2023-10-15,249275.22,4.29,4.82,3531.95,4347.66
7634,2022-12-22,59559.87,-7.83,-6.64,12904.16,4215.19
7582,2023-11-30,368544.08,14.06,15.7,4370.09,12536.63
9900,2023-03-05,101041.59,8.15,6.97,19251.09,9174.9
3900,2023-04-16,192466.35,7.67,6.44,8430.5,14299.96
1770,2024-08-07,247245.79,13.87,15.09,15510.76,15930.49
5541,2022-12-21,265645.46,2.76,3.29,848.28,934.64
7046,2023-01-19,220043.06,3.45,2.8,1665.0,11361.86
4919,2023-12-23,201957.61,13.85,14.34,8819.63,19381.62
7265,2023-11-28,347619.53,-3.04,-3.39,8367.1,3654.24
6297,2023-01-01,299445.35,3.8,3.69,14689.51,5004.88
3504,2023-12-15,259323.14,19.64,16.2,1601.37,10140.91
5396,2024-05-25,472467.57,-6.53,-7.54,6976.91,12160.61
8280,2024-05-11,181603.61,2.43,2.42,9872.16,8249.83
3558,2024-09-17,181907.23,-2.46,-2.57,18308.29,19720.55
6258,2023-08-05,112020.29,8.48,9.29,17366.38,16147.51
3120,2024-01-27,254989.5,3.48,2.92,10732.94,295.6
4157,2023-12-27,304975.58,-7.43,-8.72,13735.52,18308.98
4390,2024-02-17,185747.66,-0.67,-0.72,951.97,7187.09
4119,2023-04-30,271300.76,-8.6,-10.19,14037.58,13751.14
7071,2024-05-29,272060.21,11.63,9.43,10855.7,4169.42
7756,2022-11-23,319857.43,9.48,10.64,3704.63,2312.9
3302,2023-05-23,110924.34,2.46,2.29,14157.23,16279.47
6906,2022-10-09,204352.37,-1.62,-1.41,10850.04,13540.29
8032,2023-09-23,27643.52,4.8,4.74,1688.75,17922.54
5631,2023-10-15,303973.92,4.73,4.18,2353.94,12554.21
4355,2024-02-04,24196.37,-3.21,-3.21,924.92,16267.98
7976,2022-11-15,110398.01,7.41,7.51,6761.25,1585.68
8996,2023-02-26,472315.64,-5.81,-5.18,19275.24,7736.79
5792,2023-07-02,480522.08,12.32,12.99,16382.69,7519.42
8002,2023-05-22,491395.32,0.99,0.97,9874.1,901.12
9900,2023-05-08,302958.28,-4.03,-4.55,9225.52,18378.5
1666,2023-02-27,467403.95,19.66,21.41,2010.82,8991.9
5007,2023-09-23,51715.55,14.25,16.79,19115.64,132.1
4566,2024-06-30,188006.39,-6.05,-6.62,5706.9,4116.22
5431,2024-07-17,272892.68,-9.05,-10.67,2367.89,16878.91
8975,2024-09-03,137130.49,19.88,19.99,10077.07,9467.76
5110,2023-01-04,490772.22,6.78,6.95,1702.81,8309.9
1858,2023-11-08,423954.17,-0.56,-0.49,9213.22,18471.17
8582,2024-09-23,478504.1,4.61,4.75,6775.81,19402.34
8234,2023-10-02,407094.81,13.51,13.74,15034.18,7943.33
3725,2023-07-25,472913.04,-6.81,-5.65,11746.62,11231.32
5541,2023-08-18,7403.01,-6.85,-5.5,18491.49,751.07
5431,2022-10-19,26785.22,7.97,7.98,19792.18,12183.28
3109,2023-02-21,11677.43,-5.5,-4.93,11939.2,2941.88
7027,2023-02-15,418945.37,13.65,11.71,2711.65,7325.28
8994,2023-06-11,343377.81,8.04,7.27,9396.23,19300.84
5933,2023-10-22,371318.63,17.34,20.36,3873.92,327.65
5044,2022-11-10,283978.72,0.98,1.09,19371.43,5992.34
3640,2023-08-09,146436.18,1.04,0.9,11779.19,17265.88
8371,2024-01-23,135042.9,15.99,15.62,18317.57,8170.42
4771,2024-08-03,172123.39,-0.07,-0.06,16046.38,15462.68
1069,2024-08-01,306723.68,3.3,3.27,4624.1,9305.2
1483,2023-02-18,177362.48,-3.72,-3.78,4519.5,4571.29
1405,2022-11-23,152736.27,-0.38,-0.34,4801.0,1221.12
2582,2023-05-10,252420.79,6.8,5.51,18661.37,14185.49
3558,2022-10-20,14415.89,8.62,9.97,6782.48,7802.7
8234,2023-03-21,326220.84,13.74,13.17,5295.48,5226.73
7582,2023-08-06,224885.47,1.03,1.12,19136.39,11619.43
5227,2023-01-24,125109.53,7.18,6.24,11819.45,952.51
9031,2023-04-06,198898.15,-8.72,-7.98,17003.75,13127.55
7654,2024-04-28,41590.4,13.0,11.21,19820.32,16047.59
1410,2024-01-22,477507.29,-7.69,-7.58,14405.54,3660.8
6661,2024-01-12,319427.69,-1.41,-1.14,938.06,17544.05
6258,2023-08-29,419891.79,8.76,9.28,15635.58,663.85
7071,2023-10-12,313120.85,-0.77,-0.67,11782.61,825.08
9730,2023-04-12,112048.65,1.98,1.76,11548.26,4466.78
1858,2024-06-04,161778.43,6.1,5.94,9859.88,7212.34
4321,2024-01-22,392653.15,-1.76,-1.87,1901.04,9144.96
9983,2022-10-23,152738.35,5.51,4.6,7396.46,1365.41
2461,2022-11-11,151496.47,2.77,2.83,6763.58,2501.9
1138,2024-07-20,427127.76,-9.28,-8.96,12854.89,16323.01
4351,2024-06-03,226002.38,-4.06,-4.57,9976.37,17642.92
9353,2022-10-07,55143.52,-9.53,-7.69,4974.44,4942.42
7602,2024-01-28,399344.55,9.24,10.11,14407.08,7001.17
8994,2023-03-20,89449.75,16.91,19.36,5768.31,14864.81
2696,2023-09-19,144989.46,11.0,11.25,11259.82,18976.92
7747,2023-10-06,73623.25,-2.53,-2.32,3683.47,940.58
1858,2023-12-20,342854.16,3.15,3.77,2025.69,19036.36
7985,2023-10-06,486855.79,3.0,3.36,1864.53,9499.37
4843,2024-01-03,380056.69,19.3,18.59,2834.6,1174.5
1280,2022-12-30,484994.54,10.05,9.84,12588.35,11178.36
9015,2024-05-18,323968.54,-3.23,-3.32,3310.46,6240.47
2382,2023-03-16,139247.67,11.79,13.01,19208.0,8247.11
2150,2024-04-09,315831.43,6.32,7.11,13684.45,18919.52
9983,2023-03-17,233117.66,6.05,5.65,3821.5,10066.91
2131,2023-03-26,453056.64,-2.51,-2.61,19663.5,13765.45
8582,2023-06-21,274338.8,-4.76,-4.3,975.1,6190.87
2235,2022-11-17,75165.28,7.81,6.55,7438.09,8566.33
3938,2023-05-22,58686.37,-2.86,-2.56,13446.78,9066.2
7858,2023-11-30,258942.26,-4.28,-4.79,14858.8,11372.79
6263,2024-07-12,192724.6,7.75,7.6,18349.29,314.98
4007,2024-01-24,22683.71,3.45,3.19,18110.38,4906.38
7582,2023-12-25,179983.3,16.51,19.76,6169.45,14069.06
6906,2023-01-04,93350.9,12.31,14.35,15251.8,5063.84
6070,2023-01-07,83462.07,-0.63,-0.56,8768.37,12456.9
8994,2023-06-22,36514.44,-3.41,-3.51,17288.02,7158.28
3504,2022-11-28,375177.35,-0.53,-0.44,14416.42,6728.01
9525,2024-02-19,138404.49,9.25,9.43,13399.53,2221.1
8625,2023-11-05,369785.03,14.71,13.39,8519.22,5574.18
7265,2022-10-13,291349.39,4.78,4.52,19531.55,15845.23
2382,2024-03-19,298628.84,16.68,15.24,674.32,10542.63
4877,2024-03-24,79769.24,1.23,1.24,515.16,18266.78
9900,2023-08-10,208868.16,1.4,1.17,2336.67,7045.3
2235,2024-01-06,38831.08,16.64,16.64,17402.0,6629.74
2439,2024-05-23,91086.16,-9.12,-7.62,18764.97,1239.31
2079,2023-10-10,430861.46,19.63,16.09,3.05,19627.08
9900,2023-05-25,73616.31,8.17,6.54,11072.04,3879.23
5663,2023-06-05,245378.78,13.79,13.64,6139.96,15346.61
8907,2022-10-30,354499.0,13.47,11.31,16693.93,14199.63
8032,2024-08-11,470345.68,6.5,5.49,6925.22,18832.48
4705,2023-12-16,406193.74,-3.04,-2.83,4541.24,7227.35
9116,2023-04-21,384382.6,14.14,13.56,8516.67,17461.91
5705,2024-03-17,95821.42,-4.47,-5.28,3281.85,16705.02
6369,2024-06-01,210788.42,-6.18,-5.54,19462.08,9582.35
5264,2023-08-23,155090.88,-6.3,-7.47,13640.75,17525.93
2448,2023-12-26,97646.02,11.04,12.37,2936.36,15699.45
3302,2024-06-15,260751.66,-9.09,-7.39,12905.26,3660.15
3109,2023-02-10,465599.82,-0.4,-0.46,18299.98,17035.83
1666,2024-05-24,380163.46,-8.61,-8.85,12389.0,4635.94
2079,2024-01-16,214903.52,3.85,4.04,10411.98,14287.73
2582,2024-09-14,487675.14,-3.29,-2.82,14428.47,16461.99
8371,2023-12-21,54297.36,-0.32,-0.28,10750.16,1494.38
1558,2023-12-01,93662.67,6.68,5.9,2076.18,10288.45
7265,2023-12-16,342200.54,8.91,10.27,1637.37,985.64
1932,2022-12-21,78694.6,8.88,9.4,796.91,14938.38
4993,2024-02-23,438631.9,10.67,11.24,6308.31,19106.88
8582,2023-06-04,368279.7,-1.73,-1.81,7227.9,15672.48
3640,2024-01-27,68806.88,5.05,4.12,2738.69,5725.88
8994,2022-11-09,103023.95,8.99,8.92,17184.1,3785.8
3640,2023-07-30,260378.09,1.96,2.14,11307.66,6586.68
3877,2023-11-12,150886.79,3.14,3.48,7812.44,6966.58
2150,2023-08-18,180833.55,17.54,19.94,9308.07,10394.05
7049,2024-06-28,73953.47,-4.28,-4.53,13504.34,5088.13
4355,2023-01-10,237510.3,13.28,14.7,3162.95,4820.15
8069,2024-03-16,126360.6,0.57,0.64,4769.48,5292.08
1410,2023-03-17,415748.49,-5.88,-6.51,3737.2,482.17
5108,2024-09-01,213769.91,14.22,13.49,1986.8,1972.59
3112,2024-03-15,160779.72,0.87,0.77,5889.6,7273.21
1932,2024-03-29,451281.65,-4.18,-4.93,12921.61,3492.43
8994,2024-04-23,72729.57,11.89,13.71,607.88,15666.62
3900,2024-05-18,254399.68,18.34,16.23,15984.99,6038.54
9757,2024-04-27,318280.64,3.36,3.56,4410.15,14970.21
5933,2023-12-07,427782.65,9.84,11.31,6677.62,14567.51
2079,2023-03-02,115735.44,1.76,1.55,9339.5,12976.41
8313,2023-12-14,418923.3,16.28,13.4,13053.58,12179.34
9566,2023-04-03,411503.56,6.51,6.07,9940.85,15672.11
2448,2023-04-02,152164.14,0.73,0.87,5038.13,5545.77
9757,2024-06-10,334564.52,-7.2,-8.09,6891.27,6644.89
9866,2022-12-20,218109.38,10.47,11.69,3699.33,17012.39
3109,2023-01-15,430685.15,13.75,15.03,7205.58,15865.31
7234,2024-03-27,108713.91,-5.42,-6.13,4508.04,2942.64
4007,2023-02-16,332677.97,16.72,19.74,17915.15,3701.6
1770,2024-01-14,82603.09,16.53,19.32,1050.09,12161.07
4430,2023-02-06,88948.49,3.32,2.84,17496.53,14936.89
1405,2024-04-18,60871.42,-0.18,-0.15,14028.59,3048.81
4700,2024-07-24,148792.79,-9.46,-11.09,8304.87,5869.51
2235,2023-10-26,232287.69,-0.21,-0.21,6714.05,2448.89
4430,2023-02-12,128364.35,-9.49,-10.56,17179.29,8764.59
7270,2023-01-04,403711.56,-7.22,-5.97,13457.72,11534.51
7634,2023-11-09,83662.49,-5.44,-5.02,2520.9,12928.42
9757,2023-01-21,474159.68,-8.47,-9.36,10005.07,9974.06
2344,2024-06-02,8550.08,19.5,22.57,12676.43,5354.04
9757,2024-04-09,137849.96,13.11,13.36,18845.26,10481.4
2448,2024-09-23,160711.37,-8.11,-9.43,15129.12,5913.19
4862,2024-08-30,52140.74,12.22,12.3,11973.45,7664.09
7172,2023-05-31,64643.69,8.06,8.18,4972.64,16214.91
4957,2024-05-06,472504.03,1.09,1.15,18163.12,7473.51
5227,2024-01-01,488488.18,7.33,8.56,5747.49,11771.02
8907,2024-01-27,158932.1,-9.05,-7.45,1931.35,7161.54
7265,2023-05-28,34471.63,5.98,5.32,19292.88,91.7
7234,2023-01-10,38608.0,19.23,23.04,12107.12,126.6
5396,2023-05-31,278731.29,4.11,4.74,5457.58,11356.46
9656,2024-03-16,119360.16,11.46,10.59,6988.64,10447.79
5705,2024-01-01,183660.45,-4.92,-4.88,12452.37,11336.45
2344,2024-07-21,150351.16,7.66,8.21,18876.46,6855.26
2582,2023-09-21,166549.57,-1.15,-1.36,1884.99,3164.28
9525,2024-06-01,209750.08,10.42,10.79,13847.31,11673.77
4993,2023-10-05,31118.27,1.35,1.44,11920.9,7088.51
9031,2024-07-26,323861.69,-6.24,-7.44,18398.45,1882.5
3938,2024-07-19,486241.79,11.2,12.85,55.67,14341.5
2131,2023-07-07,231033.28,6.06,6.24,17550.1,15846.08
9575,2023-02-13,151759.77,-8.7,-10.42,2833.7,1786.12
4390,2024-03-11,206274.62,1.83,1.91,3986.15,151.79
7691,2023-08-10,330212.54,16.96,15.12,8588.79,1258.35
9525,2023-08-06,342439.28,-9.26,-9.59,13844.72,12977.86
8032,2023-07-24,16764.18,-0.53,-0.51,13111.18,19186.01
8625,2023-01-26,43693.11,4.19,4.95,8004.05,3780.11
3574,2023-01-16,339517.35,-7.58,-7.94,14323.8,2123.51
6416,2023-01-01,493378.26,13.85,16.47,4923.6,19885.93
8313,2023-01-08,28960.01,-6.31,-6.71,17291.98,2635.12
4843,2023-10-03,293010.87,13.86,16.03,4923.29,5159.64
9866,2023-11-18,158801.06,10.51,9.47,770.55,5464.87
3302,2023-02-11,455436.66,17.63,17.25,15444.09,3819.5
7691,2023-03-09,459323.65,4.75,4.32,9601.04,7901.02
9063,2024-06-07,195461.8,-8.47,-8.56,15164.93,12840.92
9427,2024-04-07,262091.85,-5.04,-6.04,19547.52,13219.12
9153,2023-01-27,180780.23,8.51,8.17,14651.53,6953.17
7634,2024-01-28,296144.53,10.89,11.07,8393.34,5504.78
9031,2024-07-15,151387.07,19.42,23.2,17757.76,9700.81
2363,2022-12-19,293163.39,12.93,13.3,2268.28,1825.96
3758,2022-12-07,445450.24,18.34,17.11,18695.74,10052.32
2582,2023-07-03,188865.46,12.69,10.85,659.02,1239.63
3300,2023-01-29,156741.89,19.91,17.13,5288.03,6719.95
3938,2023-04-26,96914.94,12.43,13.65,17776.16,13204.2
1483,2022-12-24,380321.85,11.48,11.58,4645.7,17354.79
1138,2023-06-22,494628.89,-0.07,-0.08,1098.52,17194.89
2363,2023-10-23,17691.05,3.34,3.35,1933.57,14682.0
9733,2023-12-20,239525.68,14.43,16.01,8760.03,18758.46
3109,2023-07-31,498681.34,-1.76,-1.64,17509.69,8231.25
6240,2023-10-19,394430.03,15.14,15.17,17264.05,14704.25
2678,2023-07-26,40302.21,13.64,13.36,16140.84,12977.58
8002,2022-10-11,482457.43,1.81,1.87,14324.79,7977.8
9656,2023-05-08,354177.86,-2.6,-2.32,16956.59,19624.08
8853,2023-05-25,213405.52,-9.14,-10.85,3081.34,17929.63
2304,2023-10-07,93541.8,12.08,11.24,11981.33,12150.63
4321,2022-12-08,425505.85,-9.02,-8.07,3393.62,16222.17
9730,2024-08-25,72894.85,10.2,9.39,7311.68,1678.91
1410,2024-01-12,284129.59,-4.17,-4.96,9077.36,16483.53
8625,2023-07-04,296350.51,2.17,2.55,19485.97,14501.41
5158,2024-04-13,323545.41,-5.1,-6.02,15861.23,14979.83
4351,2023-11-23,425857.53,-1.18,-1.07,10545.52,2241.39
5044,2024-03-26,111120.34,11.51,11.65,13351.12,3317.43
1787,2023-10-16,330975.32,18.02,14.94,19534.13,1119.81
6590,2024-03-07,123258.55,1.46,1.27,18773.6,16868.2
2055,2024-06-23,294957.5,-1.44,-1.59,17781.43,2741.38
7582,2023-07-22,90032.31,10.47,9.82,5894.9,17669.12
2720,2023-06-15,204851.33,9.98,10.96,1264.07,3741.6
1069,2024-07-13,318332.48,-6.26,-7.03,14261.51,7078.23
4430,2023-02-13,64983.63,0.68,0.61,2985.22,4091.76
9525,2024-08-23,181783.32,-6.15,-6.18,13080.16,7608.92
5631,2022-12-29,451568.59,-8.49,-10.01,6421.58,9188.39
6218,2023-04-11,118307.8,-3.42,-3.62,1198.21,181.42
8368,2022-12-09,265588.07,-2.41,-2.63,19019.98,7203.63
2823,2024-05-31,334201.89,2.6,2.24,358.89,4702.78
7654,2022-11-07,388907.44,-5.28,-5.97,13643.03,13001.73
