transaction_id,portfolio_id,transaction_type,transaction_date,asset_type,asset_name,units,transaction_price,total_amount
5747759,4430,Buy,2023-01-12,Bond,Young Ltd Stock,87.17,605.44,52776.2
4507036,1719,Sell,2024-01-16,Real Estate,Robles-Heath Real Estate,77.98,799.22,62323.18
3265447,8353,Sell,2023-01-08,Stock,Martin Ltd Bond,94.96,854.56,81149.02
7908688,1204,Dividend,2023-02-01,Stock,Williams-Smith Real Estate,92.46,449.73,41582.04
2233639,7655,Buy,2023-02-14,Stock,Gomez-Castro Bond,32.5,195.88,6366.1
7494375,4355,Dividend,2024-03-30,Mutual Fund,Davis-Hall Bond,90.0,870.71,78363.9
9759159,6240,Buy,2024-05-31,Stock,Fox and Sons Stock,73.62,931.25,68558.62
4863076,4877,Buy,2024-02-18,Stock,James and Sons Bond,26.11,66.45,1735.01
3447785,3193,Buy,2022-10-26,Real Estate,Beasley-Grant Stock,74.79,830.7,62128.05
7788258,1069,Dividend,2024-02-12,Mutual Fund,Combs-Dunn Mutual Fund,33.53,907.75,30436.86
8913665,6444,Sell,2024-04-13,Bond,Martin Ltd Bond,17.81,890.27,15855.71
5837695,4566,Buy,2023-05-13,Bond,Davis-Hall Bond,93.19,84.12,7839.14
9570821,7747,Buy,2023-06-30,Mutual Fund,"Perry, Thomas and Wiggins Bond",4.72,544.94,2572.12
1277982,4957,Buy,2023-04-28,Real Estate,Perez-Smith Mutual Fund,76.97,317.94,24471.84
4047106,2183,Dividend,2024-08-26,Bond,"Richardson, Stewart and Jones Mutual Fund",50.1,65.19,3266.02
1474436,8313,Buy,2024-01-09,Mutual Fund,Colon Inc Stock,45.63,834.3,38069.11
6270749,1410,Buy,2022-11-16,Bond,Stuart LLC Mutual Fund,13.55,293.58,3978.01
2874661,3109,Buy,2022-10-14,Mutual Fund,Aguilar Group Mutual Fund,45.78,547.91,25083.32
1451514,6937,Buy,2022-11-03,Real Estate,Gallagher-Harmon Stock,81.83,744.16,60894.61
4788357,3300,Sell,2024-01-30,Mutual Fund,"King, Bell and Molina Stock",50.91,733.25,37329.76
2812727,1558,Buy,2023-11-22,Real Estate,"Lara, Pittman and Church Stock",37.43,709.5,26556.58
7244488,7948,Dividend,2022-12-17,Bond,"Smith, Mcclain and Bradshaw Bond",4.13,689.4,2847.22
6191855,8582,Buy,2023-01-08,Real Estate,Gross Group Stock,99.28,396.61,39375.44
8408403,4705,Sell,2024-04-30,Real Estate,Ortega LLC Stock,39.43,391.66,15443.15
6301961,6750,Dividend,2024-04-10,Mutual Fund,"Clark, Le and Smith Real Estate",92.13,854.36,78712.19
8155929,1269,Sell,2023-02-07,Bond,Glass PLC Stock,87.25,497.69,43423.45
8416896,2363,Dividend,2023-09-05,Mutual Fund,Mills PLC Mutual Fund,10.97,559.82,6141.23
8728899,8975,Dividend,2024-02-20,Mutual Fund,"Hall, Franklin and Miller Stock",64.37,99.8,6424.13
3162901,7691,Sell,2024-04-24,Mutual Fund,James and Sons Bond,49.63,143.55,7124.39
6963238,3938,Dividend,2023-12-12,Mutual Fund,"Castillo, Barker and Russo Mutual Fund",12.29,996.91,12252.02
5483051,8582,Dividend,2023-01-06,Bond,Stewart LLC Bond,7.14,992.44,7086.02
9394184,2079,Buy,2023-12-01,Mutual Fund,Anderson-Compton Bond,35.45,247.31,8767.14
3467158,8156,Dividend,2023-06-09,Stock,"Meza, Parker and Robbins Mutual Fund",77.82,832.33,64771.92
3348175,9575,Sell,2023-02-06,Bond,Thomas Group Bond,98.52,459.37,45257.13
3302257,2461,Dividend,2023-11-25,Real Estate,Miller-Chase Mutual Fund,78.1,95.89,7489.01
1746428,6536,Dividend,2024-06-08,Bond,Taylor and Sons Bond,93.72,719.38,67420.29
7212183,5431,Dividend,2023-01-07,Mutual Fund,"Butler, Brady and Perkins Stock",63.43,574.75,36456.39
4419806,8625,Buy,2024-02-08,Stock,Baker-Davis Stock,74.22,402.88,29901.75
8169026,3120,Dividend,2024-07-04,Mutual Fund,"Moran, Davidson and Richard Bond",28.06,512.08,14368.96
7526012,5933,Sell,2023-11-20,Mutual Fund,"Castro, Cabrera and Paul Stock",8.27,525.27,4343.98
3141778,2598,Buy,2022-10-30,Bond,Johnson LLC Mutual Fund,56.01,490.81,27490.27
6825364,2363,Buy,2024-02-17,Stock,Lee LLC Stock,78.87,262.11,20672.62
2079344,8625,Buy,2023-12-25,Bond,Pena LLC Real Estate,50.4,859.62,43324.85
3108898,5541,Buy,2023-02-04,Stock,Phillips Ltd Mutual Fund,54.3,620.37,33686.09
5118074,5227,Buy,2024-06-14,Real Estate,Walton-Anderson Stock,93.73,523.67,49083.59
4224488,2183,Sell,2023-01-29,Stock,Day LLC Bond,82.59,446.14,36846.7
5431353,7582,Sell,2024-07-20,Stock,Smith-Martinez Mutual Fund,66.59,418.28,27853.27
1555547,8280,Dividend,2024-01-26,Mutual Fund,Cantu-Phillips Mutual Fund,49.22,411.58,20257.97
3308421,3302,Sell,2024-03-16,Bond,Mcdonald-Nielsen Mutual Fund,85.53,438.12,37472.4
6242820,7582,Buy,2023-10-04,Bond,"Mueller, Durham and Carlson Stock",16.58,991.93,16446.2
9926877,8355,Sell,2022-12-16,Bond,Skinner Inc Stock,97.06,567.18,55050.49
9654916,1269,Buy,2024-04-17,Bond,"Mejia, Whitehead and Grimes Mutual Fund",8.05,384.16,3092.49
4681733,7756,Buy,2022-10-20,Stock,Wright Inc Real Estate,7.59,358.84,2723.6
6682035,9730,Dividend,2023-05-06,Stock,Baker-Gilbert Mutual Fund,3.17,707.09,2241.48
6001882,6263,Buy,2023-10-26,Bond,Petersen Inc Stock,29.53,581.65,17176.12
6250502,2823,Dividend,2024-01-13,Real Estate,Carpenter PLC Stock,65.14,246.8,16076.55
6617331,9353,Sell,2023-01-01,Real Estate,"Harrison, Perez and Trevino Stock",82.33,859.18,70736.29
3357846,6240,Dividend,2023-04-27,Stock,Flores Group Mutual Fund,35.52,758.59,26945.12
6687439,8661,Dividend,2023-05-02,Bond,Johnson LLC Mutual Fund,73.16,219.49,16057.89
1431979,4119,Sell,2023-09-11,Bond,Moran and Sons Mutual Fund,22.46,724.21,16265.76
1645976,5110,Buy,2023-10-14,Real Estate,Griffith Group Mutual Fund,83.19,117.04,9736.56
6588097,1932,Sell,2023-08-07,Real Estate,Tran Ltd Stock,48.36,511.39,24730.82
5197006,9920,Dividend,2024-09-21,Mutual Fund,"Garcia, Duncan and Ferrell Bond",40.42,214.48,8669.28
5775606,6218,Dividend,2023-10-20,Bond,"Wright, Wright and Olson Real Estate",38.96,408.58,15918.28
3034859,8853,Sell,2024-01-31,Real Estate,Flores-Campbell Bond,7.01,134.01,939.41
8138909,7234,Sell,2023-09-05,Real Estate,"Adkins, Frazier and Lewis Stock",29.06,853.05,24789.63
2751224,9044,Sell,2023-10-29,Real Estate,"Jones, Gonzalez and White Mutual Fund",58.27,976.02,56872.69
3319677,9015,Buy,2022-09-30,Real Estate,"Barker, Simpson and Mccall Mutual Fund",56.01,959.27,53728.71
4187271,8353,Sell,2023-03-10,Stock,Johnson-Green Bond,64.99,982.48,63851.38
2294132,9866,Dividend,2023-02-19,Real Estate,Duran Ltd Bond,28.16,84.37,2375.86
2486148,4157,Sell,2024-03-17,Mutual Fund,Rhodes LLC Bond,66.8,914.59,61094.61
9593685,8371,Sell,2023-10-22,Stock,"Anderson, Martinez and Fowler Real Estate",18.75,101.68,1906.5
8023053,8280,Dividend,2024-01-26,Real Estate,Gibson Ltd Mutual Fund,77.96,161.94,12624.84
5631890,4157,Dividend,2023-04-01,Stock,"Wilson, White and Austin Mutual Fund",11.97,199.59,2389.09
8358578,4705,Buy,2024-06-17,Mutual Fund,"Horton, Howe and Collins Mutual Fund",69.69,123.58,8612.29
1175030,7602,Dividend,2023-02-28,Stock,Brooks Ltd Stock,91.34,175.05,15989.07
6783918,2363,Buy,2023-04-18,Mutual Fund,Clark-Barnett Mutual Fund,95.13,911.67,86727.17
9514181,1845,Sell,2024-02-01,Stock,"Howard, Meyer and Gilmore Mutual Fund",2.44,886.82,2163.84
9505130,4877,Buy,2024-08-31,Bond,Wilson-Gardner Stock,49.09,897.88,44076.93
1985475,9920,Dividend,2022-11-16,Real Estate,"Anderson, Johnson and Waters Stock",62.72,407.02,25528.29
8745286,4430,Buy,2023-07-16,Stock,Barnes and Sons Bond,12.68,971.61,12320.01
1197507,7049,Buy,2024-05-04,Real Estate,Davenport LLC Real Estate,43.73,724.3,31673.64
1091985,4716,Dividend,2023-10-02,Stock,Lewis Group Mutual Fund,54.72,413.95,22651.34
5746562,6661,Buy,2023-04-20,Stock,"Williams, Jennings and Davis Bond",86.03,625.99,53853.92
5923883,7046,Buy,2023-08-17,Real Estate,Frye Group Mutual Fund,19.73,87.53,1726.97
6113171,9063,Sell,2024-03-16,Mutual Fund,Howell and Sons Stock,5.13,291.01,1492.88
8873294,9834,Buy,2024-02-02,Real Estate,Robbins Ltd Bond,25.52,647.48,16523.69
6814504,8907,Sell,2024-03-21,Mutual Fund,Gonzalez-Pollard Real Estate,28.93,672.46,19454.27
2941882,6070,Sell,2024-06-19,Bond,Gibson-Davis Bond,48.5,590.0,28615.0
1696591,9353,Buy,2024-08-20,Real Estate,Martin-Bolton Stock,46.63,616.15,28731.07
9313695,1204,Dividend,2022-10-07,Bond,Myers Group Mutual Fund,18.54,428.12,7937.34
8684526,1719,Sell,2023-12-22,Real Estate,Perry PLC Stock,83.3,367.23,30590.26
2484394,1029,Dividend,2023-11-19,Mutual Fund,Hopkins-Rojas Mutual Fund,27.59,750.46,20705.19
5520748,6655,Buy,2023-01-25,Stock,Pena and Sons Bond,80.44,927.93,74642.69
2229758,7581,Buy,2024-02-07,Bond,"Cabrera, Parker and Riley Real Estate",49.18,336.66,16556.94
7240532,2079,Sell,2023-04-10,Mutual Fund,"Houston, Meadows and Hurst Stock",37.85,57.08,2160.48
9592236,1138,Sell,2024-01-25,Bond,"Neal, Allison and Harvey Bond",31.78,178.94,5686.71
4527919,4351,Dividend,2024-07-23,Mutual Fund,Parrish-King Stock,66.24,257.13,17032.29
9699463,4390,Dividend,2024-08-27,Stock,Salazar and Sons Real Estate,49.26,92.49,4556.06
2138794,6906,Sell,2023-04-29,Mutual Fund,Smith Group Stock,11.46,486.08,5570.48
6482502,7747,Sell,2024-08-19,Bond,Carter Ltd Real Estate,60.14,751.96,45222.87
8260776,8996,Buy,2024-05-12,Real Estate,Bryant-Silva Bond,79.7,625.47,49849.96
1490831,6590,Dividend,2023-03-29,Real Estate,"Ortiz, Ortega and Gonzales Bond",66.78,663.51,44309.2
5413146,7265,Buy,2023-07-15,Mutual Fund,"Hughes, Fernandez and Hart Mutual Fund",50.64,324.0,16407.36
6838841,1483,Sell,2024-02-14,Bond,"Lang, Castillo and Smith Mutual Fund",43.73,302.21,13215.64
5452802,7581,Buy,2023-07-29,Stock,Carter Ltd Real Estate,83.34,284.09,23676.06
7418613,8280,Dividend,2023-05-29,Real Estate,"Garcia, Moon and Turner Mutual Fund",1.05,796.33,836.15
9836412,7234,Buy,2023-07-09,Bond,Goodwin PLC Mutual Fund,69.48,445.91,30981.83
4565613,6070,Buy,2024-03-16,Bond,"Morrow, Hernandez and Goodwin Mutual Fund",77.49,754.65,58477.83
3045156,9116,Dividend,2024-01-09,Stock,"Smith, Crawford and Reed Mutual Fund",99.53,732.34,72889.8
2861692,9031,Buy,2024-03-24,Real Estate,Taylor-Grant Real Estate,91.49,831.88,76108.7
7357480,3758,Sell,2024-07-29,Stock,Morales PLC Bond,10.08,379.2,3822.34
7453871,3725,Dividend,2024-08-02,Stock,Zhang and Sons Mutual Fund,4.24,427.01,1810.52
3676814,3504,Dividend,2024-04-25,Bond,Black-Howard Mutual Fund,25.84,65.89,1702.6
4356643,5110,Sell,2023-12-22,Bond,Donovan-Cervantes Bond,71.2,665.34,47372.21
2153187,9866,Dividend,2023-08-28,Bond,"Kemp, Mckee and Garcia Mutual Fund",25.07,275.88,6916.31
5329768,4355,Buy,2023-06-16,Stock,Cox-Miller Real Estate,59.69,302.22,18039.51
2309366,1029,Dividend,2023-10-07,Stock,"Johnson, Tran and Parker Real Estate",26.55,609.16,16173.2
5201646,9427,Dividend,2024-02-16,Real Estate,Cervantes LLC Real Estate,22.57,458.08,10338.87
4497245,2363,Buy,2023-02-09,Bond,Torres-Blackwell Bond,2.76,557.95,1539.94
4239558,1726,Dividend,2023-09-22,Mutual Fund,Stephens-Noble Real Estate,45.08,431.59,19456.08
1931427,7858,Buy,2022-12-20,Stock,Johnson-Brown Mutual Fund,38.08,834.52,31778.52
3218239,8069,Dividend,2023-05-17,Real Estate,Nicholson Group Real Estate,42.12,395.0,16637.4
7925629,1204,Buy,2023-02-03,Stock,"Black, Alvarez and Cameron Bond",7.33,606.27,4443.96
9859588,9525,Dividend,2024-05-25,Bond,Reid Ltd Mutual Fund,22.04,432.86,9540.23
6270798,5559,Buy,2023-05-04,Stock,Lewis Ltd Real Estate,93.63,85.42,7997.87
1116207,9656,Buy,2023-10-11,Mutual Fund,Peters-Winters Mutual Fund,84.09,96.37,8103.75
2740115,9575,Sell,2024-06-12,Bond,Harris Inc Real Estate,26.57,828.38,22010.06
1617812,8368,Dividend,2023-07-03,Mutual Fund,Stephens-Noble Real Estate,12.94,672.16,8697.75
5669284,4700,Buy,2024-08-17,Bond,Stone-David Stock,62.33,770.64,48033.99
2867018,7655,Dividend,2022-09-30,Mutual Fund,Gillespie and Sons Mutual Fund,69.3,895.64,62067.85
9518850,1784,Dividend,2022-10-28,Stock,Marshall-Shepard Mutual Fund,72.01,482.61,34752.75
6861987,6218,Buy,2024-04-22,Bond,Jones Ltd Stock,69.31,192.28,13326.93
8355796,7858,Buy,2024-05-02,Stock,Snyder-Swanson Bond,19.59,757.63,14841.97
1324916,7258,Sell,2023-12-14,Real Estate,Jones Group Bond,31.05,58.02,1801.52
8850392,8156,Sell,2023-07-05,Stock,"Williams, Morris and Murphy Stock",79.02,160.21,12659.79
9077968,1763,Dividend,2023-11-21,Real Estate,"Sawyer, Zamora and Reyes Real Estate",88.99,202.63,18032.04
8386062,7049,Sell,2022-12-31,Real Estate,Harris Group Stock,8.72,578.91,5048.1
4653746,2448,Buy,2022-12-11,Stock,Brown Ltd Bond,51.26,992.26,50863.25
4463109,7234,Buy,2024-04-11,Real Estate,Nguyen-Taylor Stock,75.71,90.19,6828.28
8213679,2598,Buy,2023-07-01,Bond,Johnson LLC Bond,92.92,553.56,51436.8
8420205,6369,Dividend,2023-11-20,Mutual Fund,Thomas and Sons Real Estate,82.89,973.01,80652.8
4640612,2696,Dividend,2022-11-24,Bond,"Kramer, Ferguson and Pena Stock",83.56,402.15,33603.65
2694920,1558,Sell,2023-06-30,Real Estate,Hull Ltd Stock,23.44,555.06,13010.61
7435442,9525,Sell,2022-09-27,Mutual Fund,Lewis Inc Bond,17.84,811.99,14485.9
2954941,2150,Dividend,2023-12-03,Real Estate,"Mueller, Carter and Ruiz Bond",85.62,436.45,37368.85
9298900,8975,Dividend,2024-01-27,Bond,Pena LLC Real Estate,94.21,966.2,91025.7
5933301,2582,Dividend,2024-04-30,Bond,Bass-Harper Real Estate,73.26,677.83,49657.83
7248189,3640,Dividend,2024-03-15,Real Estate,Young-Foster Stock,99.1,432.56,42866.7
8133780,1719,Buy,2024-07-30,Stock,Thomas-Garrison Bond,46.57,581.19,27066.02
3312418,2678,Sell,2023-06-25,Bond,"Cruz, Jones and Owens Bond",67.62,81.92,5539.43
1802318,9866,Sell,2023-03-23,Real Estate,"Nelson, Alvarez and Ewing Stock",9.4,661.82,6221.11
1158105,3574,Sell,2024-04-11,Real Estate,Combs-Dunn Mutual Fund,50.34,567.45,28565.43
4267095,2474,Sell,2022-10-28,Bond,"Dixon, King and Nunez Real Estate",36.67,293.64,10767.78
9209812,3109,Dividend,2024-08-02,Mutual Fund,Chen LLC Mutual Fund,48.45,193.78,9388.64
3827295,5264,Dividend,2023-06-04,Bond,Weaver PLC Real Estate,10.41,790.18,8225.77
8724527,9525,Buy,2023-07-02,Mutual Fund,Randall-Clark Stock,19.33,431.77,8346.11
2323133,8355,Sell,2023-11-11,Real Estate,Brooks Ltd Stock,15.52,323.97,5028.01
9755144,5108,Sell,2023-09-29,Stock,Hall-Long Stock,88.23,788.94,69608.18
4859391,7747,Sell,2023-09-19,Mutual Fund,"Kramer, Ferguson and Pena Stock",4.17,411.17,1714.58
4794240,2582,Dividend,2023-10-14,Mutual Fund,"Williams, Baker and Byrd Mutual Fund",40.18,91.23,3665.62
5733787,9757,Sell,2023-11-20,Bond,Davis Ltd Stock,73.4,741.29,54410.69
3573833,1269,Sell,2023-06-19,Mutual Fund,Owens Ltd Real Estate,22.06,477.37,10530.78
2344760,2055,Buy,2023-11-04,Stock,Simmons-Anderson Real Estate,34.52,56.39,1946.58
9640258,3558,Sell,2024-02-20,Real Estate,Cervantes LLC Real Estate,61.91,599.68,37126.19
8097592,1726,Buy,2023-03-08,Bond,Duran Ltd Bond,98.69,250.08,24680.4
8272417,5646,Buy,2023-09-16,Mutual Fund,"Thomas, Vazquez and Martin Stock",26.31,626.52,16483.74
1279785,2582,Dividend,2024-04-26,Bond,Smith-Lopez Bond,64.18,652.39,41870.39
8942239,5933,Dividend,2024-09-19,Real Estate,Mclaughlin-Brooks Real Estate,72.85,450.13,32791.97
2860700,5559,Sell,2024-06-17,Bond,"Garcia, Mitchell and Andrews Real Estate",43.55,467.23,20347.87
9686295,1787,Dividend,2023-01-16,Real Estate,Bryant Inc Real Estate,89.65,605.5,54283.08
5243037,2525,Sell,2024-08-24,Stock,"Davidson, Murphy and Johnson Real Estate",90.89,340.0,30902.6
7419516,5007,Sell,2023-06-09,Bond,Matthews-Tran Mutual Fund,28.31,826.9,23409.54
1781404,7270,Buy,2024-08-15,Mutual Fund,Pham-Miller Mutual Fund,90.48,662.61,59952.95
9490642,9116,Buy,2022-11-05,Bond,"Stevens, Hamilton and Patel Mutual Fund",9.45,444.48,4200.34
7153005,7602,Dividend,2022-11-02,Real Estate,Mueller-Butler Bond,44.39,776.5,34468.83
2258505,4115,Dividend,2023-04-27,Bond,Campos-Ayala Real Estate,17.69,863.69,15278.68
1933571,1787,Buy,2024-04-22,Bond,"Gonzalez, Allen and Mclean Bond",42.23,58.86,2485.66
4291146,5631,Sell,2024-08-17,Stock,"Mccall, Freeman and Brown Stock",16.08,127.18,2045.05
8894898,6070,Dividend,2022-10-18,Real Estate,Bailey-Rodriguez Bond,13.77,210.97,2905.06
2855077,9834,Buy,2023-02-27,Mutual Fund,Robertson-Ellis Mutual Fund,96.99,401.56,38947.3
5984129,7948,Dividend,2022-10-26,Stock,Jones-Rodriguez Bond,58.37,953.01,55627.19
4890144,3300,Sell,2023-08-02,Stock,"Long, Johnson and Mckee Bond",70.7,627.89,44391.82
6429225,1763,Dividend,2024-06-10,Bond,Shaffer Ltd Mutual Fund,66.63,750.09,49978.5
1874296,7655,Sell,2023-01-24,Mutual Fund,Franklin-Chavez Mutual Fund,18.84,820.5,15458.22
6221404,6297,Buy,2024-05-15,Stock,Bruce-Moore Real Estate,11.74,786.98,9239.15
2351359,2448,Buy,2024-05-15,Mutual Fund,Golden Ltd Stock,79.53,901.88,71726.52
7587951,3640,Buy,2022-11-09,Bond,Blake-Shepard Bond,50.51,243.6,12304.24
8424799,5264,Buy,2024-04-19,Bond,Peck PLC Bond,99.67,530.53,52877.93
9377473,5108,Buy,2023-01-24,Real Estate,"Walker, Ward and Hill Mutual Fund",29.03,949.38,27560.5
9024826,7985,Sell,2024-06-05,Stock,Phelps Ltd Stock,31.87,443.7,14140.72
5976013,5396,Buy,2023-06-26,Bond,Thompson Group Stock,60.75,307.12,18657.54
2362432,2055,Sell,2023-08-15,Mutual Fund,Fox and Sons Stock,30.32,889.12,26958.12
6727332,1770,Dividend,2023-02-22,Mutual Fund,"Brooks, White and Martin Bond",84.36,469.2,39581.71
5416505,8356,Dividend,2023-08-31,Bond,Baxter-Hatfield Mutual Fund,1.77,499.13,883.46
8886331,1029,Buy,2024-06-09,Stock,Klein PLC Stock,32.53,359.32,11688.68
9760371,8975,Sell,2023-07-29,Mutual Fund,Evans Inc Stock,5.78,392.03,2265.93
1393219,8853,Dividend,2024-04-12,Bond,Wu-Mccoy Real Estate,13.41,266.87,3578.73
3686302,1784,Buy,2023-04-29,Bond,Howell Group Real Estate,66.7,692.52,46191.08
5156468,3112,Buy,2024-03-22,Stock,Perez-Parker Real Estate,7.48,358.1,2678.59
1941287,9427,Sell,2024-04-14,Stock,"Moore, Reed and Steele Stock",66.9,907.26,60695.69
2932117,4115,Dividend,2023-03-06,Bond,"Ellis, Perez and Sparks Bond",73.82,332.71,24560.65
7433116,7234,Buy,2024-05-01,Real Estate,Smith-Stevenson Mutual Fund,73.9,114.59,8468.2
8187949,2159,Sell,2023-07-06,Stock,Larsen-Perry Real Estate,28.25,428.67,12109.93
6216714,2582,Dividend,2024-01-30,Mutual Fund,"Horton, Howe and Collins Mutual Fund",33.99,181.16,6157.63
7108818,8616,Sell,2024-08-06,Mutual Fund,Smith Inc Stock,99.11,563.85,55883.17
2847381,6655,Dividend,2023-04-12,Stock,"Jackson, Taylor and Hickman Mutual Fund",92.93,941.2,87465.72
5065383,1666,Dividend,2024-01-06,Real Estate,Terry-Garcia Real Estate,84.85,109.67,9305.5
5635585,5108,Sell,2024-08-06,Bond,Davis-Rich Bond,19.71,901.29,17764.43
1506369,2823,Dividend,2024-07-24,Real Estate,Lee-Mccarthy Bond,59.53,945.53,56287.4
2191208,1787,Dividend,2023-04-23,Mutual Fund,Medina-Grant Mutual Fund,49.07,339.77,16672.51
9494747,7985,Buy,2024-07-09,Mutual Fund,"Watson, Robinson and Garza Real Estate",26.67,63.34,1689.28
9109372,3938,Sell,2023-12-22,Stock,"Hughes, Fernandez and Hart Mutual Fund",51.53,443.92,22875.2
2820715,7046,Buy,2022-12-17,Bond,Wells LLC Mutual Fund,48.42,412.53,19974.7
3381707,9353,Sell,2022-12-25,Mutual Fund,Preston-Mullen Real Estate,45.59,820.62,37412.07
4648435,4716,Dividend,2024-06-30,Mutual Fund,Tucker-Lopez Bond,85.7,561.57,48126.55
5800168,4705,Dividend,2023-12-14,Real Estate,"Jones, Brown and Flores Real Estate",23.14,728.94,16867.67
3456536,5396,Dividend,2024-04-01,Bond,"Glover, Lawson and Olson Bond",70.61,822.83,58100.03
3225533,4771,Sell,2023-11-17,Mutual Fund,Rhodes LLC Bond,38.97,90.64,3532.24
5582343,2253,Sell,2024-03-02,Bond,"Bates, Morris and Thomas Real Estate",10.35,190.99,1976.75
9091058,9866,Dividend,2024-05-13,Real Estate,Romero LLC Mutual Fund,2.16,81.93,176.97
6807300,7234,Sell,2024-06-13,Real Estate,"Cruz, Brooks and Blake Bond",18.12,478.28,8666.43
9846146,8994,Sell,2023-07-17,Real Estate,Marshall-Shepard Mutual Fund,94.18,162.3,15285.41
3827390,4007,Buy,2023-07-07,Stock,Johnson-Hughes Real Estate,5.26,611.06,3214.18
5200749,5318,Dividend,2024-04-03,Stock,Wheeler-Wagner Real Estate,63.36,974.18,61724.04
5937782,1558,Sell,2023-01-07,Mutual Fund,"Hughes, Fernandez and Hart Mutual Fund",86.36,58.0,5008.88
8700055,2157,Dividend,2022-10-03,Stock,"Schultz, Vega and Kramer Mutual Fund",16.26,262.5,4268.25
1275631,5705,Dividend,2023-10-09,Stock,"Cantrell, Willis and Dyer Stock",8.41,963.14,8100.01
4455932,1204,Dividend,2022-11-21,Mutual Fund,"Peterson, Good and Ross Real Estate",62.37,295.34,18420.36
9897934,6810,Sell,2024-04-30,Stock,"Smith, Crawford and Reed Mutual Fund",55.26,729.74,40325.43
5985506,5705,Buy,2023-05-22,Bond,Forbes-Baker Mutual Fund,23.41,459.66,10760.64
5491965,7049,Buy,2022-11-30,Real Estate,"Lopez, Lopez and Ortega Stock",78.79,750.61,59140.56
4029947,5136,Dividend,2023-05-08,Real Estate,Stevens and Sons Stock,64.7,253.99,16433.15
8887426,2159,Sell,2023-07-08,Mutual Fund,Todd Ltd Stock,97.85,932.04,91200.11
9307764,2150,Dividend,2024-02-19,Real Estate,"Austin, Murray and Cline Real Estate",18.59,154.0,2862.86
3301690,1410,Sell,2024-05-23,Mutual Fund,French-Garrison Mutual Fund,96.87,655.51,63499.25
2840925,5646,Dividend,2023-03-10,Mutual Fund,Young-Holden Mutual Fund,81.1,862.85,69977.13
5925001,8582,Sell,2023-05-21,Mutual Fund,"Mueller, Carter and Ruiz Bond",38.38,643.75,24707.12
5366426,4119,Buy,2023-06-02,Bond,Zuniga-Cowan Stock,83.57,562.35,46995.59
2747680,2055,Sell,2023-03-25,Stock,"Cruz, Jones and Owens Bond",5.64,266.84,1504.98
7457412,8550,Dividend,2022-10-11,Mutual Fund,"Meza, Parker and Robbins Mutual Fund",43.51,736.2,32032.06
6171128,7976,Dividend,2022-12-22,Bond,Peters Group Mutual Fund,96.09,775.21,74489.93
6239037,9656,Buy,2023-08-21,Bond,Moore-Russell Stock,36.35,707.59,25720.9
9154066,3258,Buy,2024-08-21,Mutual Fund,"Carter, Murphy and Evans Stock",76.31,362.94,27695.95
8667022,2157,Buy,2023-09-17,Stock,"Neal, Allison and Harvey Bond",17.37,378.24,6570.03
2159489,8032,Sell,2024-01-12,Real Estate,Miller Inc Real Estate,30.9,422.5,13055.25
